node_tag,floor,coord_x_m,coord_y_m,coord_z_m,ux_m,uy_m,uz_m,rx_rad,ry_rad,rz_rad
397,base,27.491,8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
398,S1,27.491,8.7,3.96,-0.002149052923,-3.8073677e-05,1.1743702e-05,5.312799e-06,-0.000486514269,0.000132935251
399,base,37.341,8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400,S1,37.341,8.7,3.96,-0.002037162177,0.000356080429,2.83478e-06,1.1409453e-05,-0.000283649936,5.7260767e-05
401,base,27.591,9.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0
402,S1,27.591,9.45,3.96,0.000324391902,-0.001116879952,-6.22105e-07,3.3957136e-05,7.3151323e-05,-0.000373922481
403,base,37.341,9.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0
404,S1,37.341,9.45,3.96,0.000321572034,-0.000295119801,-1.940903e-06,9.048226e-06,1.2819656e-05,0.000172256573
405,base,27.791,0.181,0.0,0.0,0.0,0.0,0.0,0.0,0.0
406,S1,27.791,0.181,3.96,-0.001180512227,-0.000279085099,-1.521002e-06,0.000127628931,-5.023944e-05,-9.9466809e-05
407,base,27.791,9.081,0.0,0.0,0.0,0.0,0.0,0.0,0.0
408,S1,27.791,9.081,3.96,-0.002092910135,-0.000602709106,2.734045e-06,0.00020186487,9.6036154e-05,0.000456679649
409,base,27.791,16.181,0.0,0.0,0.0,0.0,0.0,0.0,0.0
410,S1,27.791,16.181,3.96,0.0,0.0,0.0,0.0,0.0,0.0
411,base,37.541,4.631,0.0,0.0,0.0,0.0,0.0,0.0,0.0
412,S1,37.541,4.631,3.96,0.0,0.0,0.0,0.0,0.0,0.0
413,base,37.541,12.706,0.0,0.0,0.0,0.0,0.0,0.0,0.0
414,S1,37.541,12.706,3.96,0.0,0.0,0.0,0.0,0.0,0.0
415,base,32.491,16.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0
416,S1,32.491,16.35,3.96,0.0,0.0,0.0,0.0,0.0,0.0
417,base,32.491,14.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
418,S1,32.491,14.1,3.96,0.0,0.0,0.0,0.0,0.0,0.0
419,base,32.491,13.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0
420,S1,32.491,13.95,3.96,0.0,0.0,0.0,0.0,0.0,0.0
421,base,30.641,13.287,0.0,0.0,0.0,0.0,0.0,0.0,0.0
422,S1,30.641,13.287,3.96,0.0,0.0,0.0,0.0,0.0,0.0
423,base,30.941,5.156,0.0,0.0,0.0,0.0,0.0,0.0,0.0
424,S1,30.941,5.156,3.96,0.0,0.0,0.0,0.0,0.0,0.0
425,base,30.941,13.187,0.0,0.0,0.0,0.0,0.0,0.0,0.0
426,S1,30.941,13.187,3.96,0.0,0.0,0.0,0.0,0.0,0.0
427,base,34.091,5.156,0.0,0.0,0.0,0.0,0.0,0.0,0.0
428,S1,34.091,5.156,3.96,0.0,0.0,0.0,0.0,0.0,0.0
429,base,34.091,13.187,0.0,0.0,0.0,0.0,0.0,0.0,0.0
430,S1,34.091,13.187,3.96,0.0,0.0,0.0,0.0,0.0,0.0
431,base,34.391,13.287,0.0,0.0,0.0,0.0,0.0,0.0,0.0
432,S1,34.391,13.287,3.96,0.0,0.0,0.0,0.0,0.0,0.0
433,base,31.241,5.256,0.0,0.0,0.0,0.0,0.0,0.0,0.0
434,S1,31.241,5.256,3.96,0.0,0.0,0.0,0.0,0.0,0.0
435,base,33.791,5.256,0.0,0.0,0.0,0.0,0.0,0.0,0.0
436,S1,33.791,5.256,3.96,0.0,0.0,0.0,0.0,0.0,0.0
437,base,32.491,4.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
438,S1,32.491,4.05,3.96,0.0,0.0,0.0,0.0,0.0,0.0
439,base,32.491,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
440,S1,32.491,4.2,3.96,0.0,0.0,0.0,0.0,0.0,0.0
441,base,27.666,-8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
442,S1,27.666,-8.4,3.96,0.000303547855,-0.00030766686,1.9611238e-05,-6.3784369e-05,-5.5642447e-05,-0.000113908028
443,base,31.867,-8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
444,S1,31.867,-8.4,3.96,0.000306530929,-0.000757440945,-6.9193873e-05,-0.000484897925,0.000325624608,-1.246553e-06
445,base,34.267,-8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
446,S1,34.267,-8.4,3.96,0.0,0.0,0.0,0.0,0.0,0.0
447,base,42.854,-8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
448,S1,42.854,-8.4,3.96,0.0,0.0,0.0,0.0,0.0,0.0
449,base,27.566,-8.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
450,S1,27.566,-8.55,3.96,0.000131259437,-0.002870035543,-7.643564e-06,0.001555791597,7.2409581e-05,0.000142005039
451,base,31.867,-8.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
452,S1,31.867,-8.55,3.96,0.00029753398,-0.000639164122,-3.8497614e-05,0.000165569869,0.000316034172,-7.3033307e-05
453,base,34.267,-8.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
454,S1,34.267,-8.55,3.96,0.0,0.0,0.0,0.0,0.0,0.0
455,base,43.004,-8.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
456,S1,43.004,-8.55,3.96,0.0,0.0,0.0,0.0,0.0,0.0
457,base,32.141,-0.219,0.0,0.0,0.0,0.0,0.0,0.0,0.0
458,S1,32.141,-0.219,3.96,-0.001223772958,-0.000695346545,-4.4109594e-05,0.000495050333,3.0991025e-05,2.6765946e-05
459,base,47.141,0.181,0.0,0.0,0.0,0.0,0.0,0.0,0.0
460,S1,47.141,0.181,3.96,0.0,0.0,0.0,0.0,0.0,0.0
461,base,47.891,0.181,0.0,0.0,0.0,0.0,0.0,0.0,0.0
462,S1,47.891,0.181,3.96,0.0,0.0,0.0,0.0,0.0,0.0
463,base,30.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
464,S1,30.004,0.0,3.96,0.0,0.0,0.0,0.0,0.0,0.0
465,base,35.554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
466,S1,35.554,0.0,3.96,0.0,0.0,0.0,0.0,0.0,0.0
467,base,29.754,-0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0
468,S1,29.754,-0.45,3.96,4.23233e-07,-0.009627941692,-4.008898e-06,0.004862596814,2.13754e-07,-0.0
469,P1,32.491,13.95,7.92,0.0,0.0,0.0,0.0,0.0,0.0
512,S1,62.491,0.0,3.96,-0.042485426928,0.071003465384,-0.356126438763,0.03982841008,0.003629967232,-0.001681802454
513,P1,62.491,0.0,7.92,-0.028110756688,-0.086717038531,-0.356126438763,0.03982841008,0.003629967232,-0.001681802454
546,P2,32.491,13.95,11.88,0.0,0.0,0.0,0.0,0.0,0.0
568,P3,32.491,13.95,15.84,0.0,0.0,0.0,0.0,0.0,0.0
580,P4,32.491,13.95,19.8,0.0,0.0,0.0,0.0,0.0,0.0
595,S1,-0.298,16.451,3.96,0.003475905885,0.000867478581,0.002437604717,9.2007082e-05,-0.00012315711,-0.000111387168
596,S1,4.052,16.451,3.96,0.003475905885,0.000382944402,0.002358804738,9.2007082e-05,0.000270490116,-0.000111387168
597,S1,0.302,15.851,3.96,0.003415747626,0.001426600427,-0.005725623101,0.000487560861,-0.001596730876,-0.000391241211
598,S1,3.452,15.851,3.96,0.003415862509,0.000325356865,-0.001115687668,0.000190433776,-0.001213243437,-0.000259622627
599,S1,12.202,16.451,3.96,0.003467008356,-0.000277975696,-0.00020142418,0.000194287525,-0.000557572056,-4.0591517e-05
600,S1,12.202,15.851,3.96,0.003387505598,-0.000591659959,-0.000545151532,0.000460927801,-0.000509753882,-0.000286770462
601,S1,22.802,16.451,3.96,0.0036029563,-0.003568488923,0.001082086785,0.001380975025,-0.000664687566,-0.000137250176
602,S1,22.202,15.851,3.96,0.003301281638,-0.002482889556,-0.00102027703,-0.00025849721,-0.000317556621,-0.00038046589
603,S1,22.202,9.201,3.96,-0.002151292776,-0.00248200072,0.000940029021,-0.000253785509,8.3086105e-05,-0.000459210098
604,S1,22.202,8.601,3.96,-0.00217589129,-0.000743325121,0.000358728783,7.5471861e-05,0.000249124123,0.000200018061
605,S1,12.202,-0.299,3.96,-0.001666942081,-0.000603525502,0.00025138034,-0.000327719215,0.000264712906,-0.000176082425
606,S1,12.802,8.601,3.96,-0.002263785561,-0.001051899927,-0.002991159278,0.000216627856,-0.000558562831,-0.000173058366
607,S1,12.802,0.301,3.96,-0.001590321577,-0.001054184137,-0.003046294524,-3.1189575e-05,-0.000689929005,3.1182399e-05
608,S1,12.202,8.601,3.96,0.002154502292,-0.000599841075,-0.002896450501,-2.1220685e-05,0.000465222799,-0.000158605463
609,S1,22.202,-0.299,3.96,-0.001539264099,-0.000741225146,0.000144768727,0.000194573173,0.0002545979,6.4762641e-05
610,S1,22.802,0.301,3.96,-0.001264293459,-0.000678419525,-0.001929024061,0.000485400285,-0.000380287685,-0.000162465233
612,S1,4.052,11.736,3.96,0.002493800807,0.000193922007,0.000178941044,-0.000524312204,-0.00026511878,-0.000171944229
613,S1,3.452,12.036,3.96,0.001993605254,0.000319085428,-0.002381951095,0.000253478583,-0.001544622381,-0.000384043136
614,S1,4.052,9.201,3.96,0.002211746538,0.000195700439,0.001645722297,-0.000572128657,0.000270127292,-3.159709e-05
615,S1,4.052,8.601,3.96,0.002098830303,0.001086223283,0.00198324356,0.000575516839,0.000439169595,-0.000385081238
616,S1,4.052,4.116,3.96,0.000121440048,0.001086232429,-0.000685244915,0.000515311125,-0.000144128944,-0.000465210842
617,S1,3.452,8.601,3.96,0.000845832875,0.000314295447,-0.002580480105,7.546208e-06,0.000714419731,-0.000193183231
618,S1,3.452,4.416,3.96,-0.000131878347,0.000311854512,-0.00277867334,-3.3887659e-05,0.000498678575,-0.000206126094
619,S1,4.052,0.301,3.96,-0.001543169664,0.001086240208,-0.002187446319,0.000302755472,-0.000640290355,-0.000384672395
620,S1,3.452,-0.299,3.96,-0.00166195092,0.000313471344,-0.001692522806,-0.000227144613,-7.7468637e-05,-0.000144753373
621,S1,-0.298,-0.299,3.96,-0.001666319498,0.000835449268,-0.000730604464,-0.000149249745,0.000462554457,-6.1305122e-05
622,S1,0.302,0.301,3.96,-0.00159399395,0.000660125008,-0.002046150633,0.000267924249,-0.00012365793,-0.000185749062
623,S1,-0.298,4.116,3.96,-0.000443431381,0.000838280462,-0.000975748586,0.000200114598,0.000167488796,-0.000309203166
624,S1,-0.298,11.736,3.96,0.001282840319,0.000798845319,-0.001032324707,-0.000375831785,0.000338201141,-0.000149236319
625,S1,-3.348,12.036,3.96,0.001349313953,0.001479834572,-0.000114185582,3.668049e-06,0.000342043867,-0.000255694614
626,S1,-3.348,4.416,3.96,-0.000379006923,0.001481192211,-0.000461981806,-4.9153814e-05,0.000153632863,-0.000123714946
627,S1,-0.298,15.851,3.96,0.001186993309,0.00079847223,-0.002414867261,-0.000292394887,0.000830227338,0.000161527361
628,S1,0.302,12.036,3.96,0.001993662695,0.001427551986,-0.007627846146,0.000463898902,-0.001721661449,-0.000343914367
629,S1,0.302,4.416,3.96,-0.000131109676,0.000692431976,-0.001165841978,0.00032196924,0.000521101493,-0.000125255756
630,S1,-1.898,16.451,3.96,0.003475905885,0.00104569805,0.002228716953,9.2007082e-05,-0.000134253723,-0.000111387168
631,S1,-1.898,-0.299,3.96,-0.001666319498,0.000933537462,-2.353721e-06,-0.000149249745,0.000451457843,-6.1305122e-05
632,P1,-0.298,16.451,7.92,0.010711324915,0.002413718107,0.007470810538,7.7887298e-05,0.000518674173,-0.000307408852
633,P1,4.052,16.451,7.92,0.010711324915,0.001076489601,0.004600044478,7.7887298e-05,0.000912321399,-0.000307408852
634,P1,0.302,15.851,7.92,0.010559476262,0.003769780433,-0.002802953594,0.000911567846,-0.00126570075,-0.001087468069
635,P1,3.452,15.851,7.92,0.010559786308,0.000715687191,0.00074346986,0.000494707951,-0.000864156775,-0.000712541703
636,P1,12.202,16.451,7.92,0.010679861874,-0.0009317057,-8.0079525e-05,0.000239676502,-0.000914351262,-0.000219605237
637,P1,12.202,15.851,7.92,0.010448283569,-0.002207257185,-0.000129832075,-2.6669788e-05,-0.000843384552,-0.00075350394
638,P1,22.802,16.451,7.92,0.011199346087,-0.012078773363,-0.018808400323,0.001460131494,0.004321130224,-0.0013735329
639,P1,22.202,15.851,7.92,0.010095807035,-0.007952010978,-0.001925963556,0.002439158267,-0.000384329674,-0.001658658095
640,P1,22.202,9.201,7.92,-0.002514381987,-0.00792905011,-0.017987926175,0.00236968625,0.005164986846,-0.001524576951
641,P1,22.202,8.601,7.92,-0.002350775962,-0.002838195561,-0.001896923618,-0.000332901387,-0.000159049575,-0.000394932179
642,P1,12.202,-0.299,7.92,-0.00377037425,-0.002275505766,-0.000244366658,-0.000358865032,7.2214881e-05,-0.000568316069
643,P1,12.802,8.601,7.92,-0.002449739625,-0.003247438798,0.003931352846,-0.000227205874,0.000515130049,-0.000434835596
644,P1,12.802,0.301,7.92,-0.003811587212,-0.003246148469,0.000696767861,0.000687492379,0.00024074987,-3.5002402e-05
645,P1,12.202,8.601,7.92,0.006674982133,-0.002242060118,-0.003254299147,0.000186688866,0.00038906373,-0.000603243334
646,P1,22.202,-0.299,7.92,-0.003872774801,-0.002922188692,-0.000836584033,0.000314753508,0.000250099752,-7.8808711e-05
647,P1,22.802,0.301,7.92,-0.029021443878,-0.004696367875,-0.003143115104,0.001218582428,0.004505543865,-0.000477555077
649,P1,4.052,11.736,7.92,0.007756153917,0.000315973932,0.001219465662,-0.000487613937,5.0694847e-05,-0.000559010232
650,P1,3.452,12.036,7.92,0.00661524208,0.000696461074,-0.002127747864,0.00070568456,-0.00123582364,-0.001070378914
651,P1,4.052,9.201,7.92,0.006850867101,0.000321295153,0.002671316268,-0.000582322982,0.00054740162,-8.2834911e-05
652,P1,4.052,8.601,7.92,0.006582520164,0.002764225185,0.003231337486,0.000513087322,0.000807223172,-0.001017429491
653,P1,4.052,4.116,7.92,0.001206410087,0.002764189256,0.000875617591,0.000442083491,0.000309747056,-0.001278082764
654,P1,3.452,8.601,7.92,0.003354706464,0.000681615444,-0.003462620368,0.00014233602,0.00087415024,-0.000574312048
655,P1,3.452,4.416,7.92,0.000675513117,0.000669968002,-0.003420139988,-0.000213360669,0.000672248669,-0.000566031573
656,P1,4.052,0.301,7.92,-0.003315404792,0.002764158694,-0.000358808354,0.000238363838,-0.000113412672,-0.001018761424
657,P1,3.452,-0.299,7.92,-0.003561063575,0.000669084961,-0.001307786727,-0.000410405239,-0.000254088533,-0.000379453554
658,P1,-0.298,-0.299,7.92,-0.00353659298,0.002103364891,-0.001075702771,-0.000147604248,0.000359296111,-0.000209123118
659,P1,0.302,0.301,7.92,-0.003375872852,0.001606642037,-0.002247036342,0.000229174204,-0.000270334486,-0.00055247054
660,P1,-0.298,4.116,7.92,-4.513292e-05,0.002121655088,-0.001225127059,0.000232864437,0.000247892848,-0.000802229738
661,P1,-0.298,11.736,7.92,0.004308443278,0.002009598038,-0.00127946108,-0.00046990872,0.000479725424,-0.000333449605
662,P1,-3.348,12.036,7.92,0.004455185248,0.003516698115,-1.6862166e-05,-5.8851018e-05,0.000459548628,-0.000586353281
663,P1,-3.348,4.416,7.92,9.6185327e-05,0.003521762064,-0.000364295557,9.844889e-06,0.000305299568,-0.000234223944
664,P1,-0.298,15.851,7.92,0.004287998772,0.002007074164,-0.003145341412,-0.000412603812,0.00105899463,0.000356406763
665,P1,0.302,12.036,7.92,0.006615397103,0.003772518608,-0.006382871379,0.000912272476,-0.00140383444,-0.000952222012
666,P1,0.302,4.416,7.92,0.000677957313,0.001745467015,-0.001211531905,0.000253678235,0.000722071544,-0.000368361933
667,P1,-1.898,16.451,7.92,0.010711324915,0.002905572271,0.008288852828,7.7887298e-05,0.00050757756,-0.000307408852
668,P1,-1.898,-0.299,7.92,-0.00353659298,0.00243796188,-0.000512665381,-0.000147604248,0.000348199498,-0.000209123118
669,P2,-0.298,16.451,11.88,0.020645785046,0.005011444462,0.011387164576,3.7639074e-05,0.001019473392,-0.000623536255
670,P2,4.052,16.451,11.88,0.020645785046,0.002299061751,0.006337921914,3.7639074e-05,0.001413120618,-0.000623536255
671,P2,0.302,15.851,11.88,0.020318868498,0.007726995108,-0.000753223176,0.00123462122,-0.001049713179,-0.002081952602
672,P2,3.452,15.851,11.88,0.020319566205,0.001837463778,0.002094461436,0.000763478875,-0.000632100547,-0.001428629783
673,P2,12.202,16.451,11.88,0.020563293725,-0.001846653568,4.5133942e-05,0.000191475806,-0.001204172797,-0.000487566683
674,P2,12.202,15.851,11.88,0.0201638234,-0.003738665805,0.000345367155,-0.000656072251,-0.001112627829,-0.000964823564
675,P2,22.802,16.451,11.88,0.020806238904,-0.015475984504,-0.018623294289,0.001160211541,0.003948353913,-0.002077357681
676,P2,22.202,15.851,11.88,0.019609186703,-0.015328379331,-0.016789835843,0.000678453704,0.004036484805,-0.001719567988
677,P2,22.202,9.201,11.88,0.009924799611,-0.015324341829,-0.021028830147,0.000639015475,0.004879309384,-0.001764287961
678,P2,22.202,8.601,11.88,0.00873138188,-0.017012974715,-0.020128068054,-0.002286003704,0.004764327519,-0.001831237172
679,P2,12.202,-0.299,11.88,-0.000589887794,-0.003860906995,-0.000988278949,-0.000212180053,-0.000728839595,-0.000815780069
680,P2,12.802,8.601,11.88,0.009196254565,-0.004595655567,0.01198007049,-0.001024317864,0.001909369422,-0.000629785384
681,P2,12.802,0.301,11.88,-0.000749661976,-0.004577806378,0.010792191358,0.000708518672,0.00241064694,-0.000548577718
682,P2,12.202,8.601,11.88,0.011928738073,-0.003797265335,-0.002402752736,0.000375332201,0.000110199203,-0.001073293888
683,P2,22.202,-0.299,11.88,-0.001973170479,-0.017082083231,-0.001286742135,-0.000961772593,-0.000729015381,-0.001670495924
684,P2,22.802,0.301,11.88,-0.004366121014,-0.01795999382,-0.003404702712,-0.001762737265,0.005068762395,-0.001614039958
686,P2,4.052,11.736,11.88,0.014466086939,0.000997364392,0.001572383242,-0.000312539698,0.00014666295,-0.001228457174
687,P2,3.452,12.036,11.88,0.012692505179,0.001805894298,-0.001961978313,0.00100666574,-0.001038869117,-0.002023694637
688,P2,4.052,9.201,11.88,0.012260378769,0.001005151411,0.002640977693,-0.000452604795,0.000544448877,-0.000385331422
689,P2,4.052,8.601,11.88,0.011876903644,0.003651899986,0.003648755735,-1.7243677e-05,0.000996764576,-0.001229673292
690,P2,4.052,4.116,11.88,0.005529773271,0.003651672743,0.00398653022,-0.000189681007,0.001203990686,-0.001498250423
691,P2,3.452,8.601,11.88,0.00712579333,0.00178152478,-0.00395173223,0.000175592241,0.000938447732,-0.000723676707
692,P2,3.452,4.416,11.88,0.004259639776,0.001763713375,-0.003311208811,-0.000461276677,0.000609096946,-0.00056048136
693,P2,4.052,0.301,11.88,0.000159711845,0.003651479448,0.005029247859,-0.00029542564,0.001380259941,-0.001242852384
694,P2,3.452,-0.299,11.88,-0.000200436931,0.001756773467,0.000110244919,-0.000631784842,-0.000787006776,-0.000468459703
695,P2,-0.298,-0.299,11.88,-0.000158107585,0.003196081362,-0.002018452118,-1.972871e-05,-2.9882657e-05,-0.000136836187
696,P2,0.302,0.301,11.88,-1.389537e-05,0.002699444481,-0.002503682797,0.000177043629,-0.000730129707,-0.000526896042
697,P2,-0.298,4.116,11.88,0.003362292284,0.003220350981,-0.001625404904,0.000297691884,0.000317637065,-0.000849318071
698,P2,-0.298,11.736,11.88,0.008189344937,0.00310324132,-0.001347024532,-0.000500269488,0.000515151293,-0.000394150686
699,P2,-3.348,12.036,11.88,0.008350252318,0.004755489188,-5.1699991e-05,-6.9992472e-05,0.000461138674,-0.000627316369
700,P2,-3.348,4.416,11.88,0.003517216707,0.004760637264,-0.00034381523,3.6850978e-05,0.000505441854,-0.000304690595
701,P2,-0.298,15.851,11.88,0.008265663618,0.003098788735,-0.003472926278,-0.000485771062,0.001156945669,0.000477062701
702,P2,0.302,12.036,11.88,0.012692854033,0.007731499169,-0.005580575942,0.001236728386,-0.001198845589,-0.001852995464
703,P2,0.302,4.416,11.88,0.004262375913,0.002816568428,-0.001250355299,0.000169827961,0.000690449502,-0.00037777881
704,P2,-1.898,16.451,11.88,0.020645785046,0.006009102471,0.013006485615,3.7639074e-05,0.001008376779,-0.000623536255
705,P2,-1.898,-0.299,11.88,-0.000158107585,0.003415019261,-0.002078100757,-1.972871e-05,-4.0979271e-05,-0.000136836187
706,P3,-0.298,16.451,15.84,0.031178627679,0.007846868511,0.006003009952,4.0335806e-05,0.00032820741,-0.000951072821
707,P3,4.052,16.451,15.84,0.031178627679,0.003709701738,0.00396077431,4.0335806e-05,0.000721854636,-0.000951072821
708,P3,0.302,15.851,15.84,0.030620146188,0.012944667584,-0.004198915548,0.000904331163,-0.001438209186,-0.003184907459
709,P3,3.452,15.851,15.84,0.030621389954,0.003828543147,-7.2793426e-05,0.000586197826,-0.00106455113,-0.002333899227
710,P3,12.202,16.451,15.84,0.031466343936,-0.005911589752,0.000804598813,0.000149106816,-0.001016235375,-0.000849786121
711,P3,12.202,15.851,15.84,0.030930049228,-0.001053402621,0.001263582364,-0.000850544674,-0.000944485633,-0.001095402641
